;6perc/csv/6p_freezSpecimen_RawData_2.csv;6perc/csv/6p_freezSpecimen_RawData_7.csv;6perc/csv/6p_freezSpecimen_RawData_4.csv;6perc/csv/6p_freezSpecimen_RawData_3.csv;6perc/csv/6p_freezSpecimen_RawData_5.csv;6perc/csv/6p_freezSpecimen_RawData_6.csv;6perc/csv/6p_freezSpecimen_RawData_1.csv
2.8000000000000043;8.6320835;10.251624444444445;8.724053954545454;9.282070333333333;8.802427545454545;10.511916068181819;7.388213204545455
2.8000000000000047;8.882598999999999;10.496557222222222;8.99071990909091;9.536147166666666;9.07701109090909;10.800103136363637;7.67716940909091
2.8999999999999986;9.1331145;10.74149;9.257385863636364;9.790224;9.351594636363636;11.088290204545455;7.966125613636365
2.9000000000000004;9.38363;10.924026515151516;9.524051818181817;9.985130757575758;9.626178181818181;11.376477272727273;8.25508181818182
2.9000000000000044;9.892208888888888;11.10656303030303;10.054386464646464;10.180037515151515;10.153639646464647;11.943470303030303;8.823963686868687
2.900000000000005;10.146498333333334;11.289099545454546;10.319553787878789;10.374944272727273;10.41737037878788;12.226966818181818;9.108404621212122
3.0;10.400787777777778;11.83670909090909;10.584721111111111;10.959664545454546;10.681101111111111;12.510463333333332;9.392845555555557
3.000000000000004;10.926579797979798;12.110148484848484;11.138660555555557;11.248838686868687;11.223966464646464;13.108540757575756;9.971996414141415
3.0000000000000044;11.189475808080807;12.383587878787878;11.41563027777778;11.538012828282827;11.49539914141414;13.40757946969697;10.261571843434343
3.0999999999999996;11.452371818181819;12.930466666666668;11.6926;12.116361111111111;11.766831818181817;13.70661818181818;10.551147272727272
3.100000000000004;11.729883030303032;13.503420151515153;11.98054861111111;12.717724191919192;12.04605053030303;14.013523636363637;10.850524343434344
3.1000000000000045;12.007394242424244;13.789896893939396;12.268497222222223;13.018405732323233;12.325269242424241;14.32042909090909;11.149901414141414
3.1999999999999993;12.562416666666667;14.076373636363638;12.844394444444443;13.319087272727273;12.883706666666667;14.93424;11.748655555555555
3.2000000000000046;12.844646590909091;14.667567929292929;13.14663106060606;13.922851414141416;13.166617272727272;15.249268863636363;12.056012575757574
3.200000000000005;13.126876515151515;14.963165075757576;13.448867676767676;14.224733484848485;13.44952787878788;15.564297727272727;12.363369595959595
3.299999999999999;13.691336363636365;15.258762222222222;14.053340909090908;14.526615555555557;14.01534909090909;16.194355454545455;12.978083636363635
3.3000000000000047;14.31833818181818;15.560213484848486;14.710836954545455;14.842015303030305;14.621960045454545;16.89109522727273;13.649313818181819
3.300000000000005;14.527338787878787;15.861664747474748;14.930002303030303;15.157415050505051;14.824163696969697;17.123341818181817;13.873057212121212
3.3999999999999986;14.736339393939392;16.464567272727272;15.149167651515153;15.788214545454544;15.026367348484847;17.35558840909091;14.096800606060608
3.4000000000000004;14.945339999999998;16.68924072727273;15.368333000000002;16.016373454545455;15.228570999999999;17.587835;14.320544000000002
3.4000000000000044;15.525168888888887;16.913914181818182;15.987709277777778;16.244532363636363;15.798029944444444;18.23945694444444;14.939142
3.400000000000005;15.81508333333333;17.13858763636364;16.29739741666667;16.472691272727275;16.08275941666667;18.565267916666663;15.248441
3.5;16.104997777777776;17.812608;16.607085555555557;17.157168000000002;16.36748888888889;18.891078888888888;15.557739999999999
3.5000000000000044;16.426254015151514;18.440253444444444;16.940211212121213;17.792717333333336;16.67563371212121;19.239944393939396;15.896807272727271
3.500000000000005;16.747510252525252;18.754076166666664;17.27333686868687;18.110492;16.983778535353537;19.5888098989899;16.235874545454543
3.5999999999999996;17.390022727272726;19.067898888888887;17.93958818181818;18.428266666666666;17.600068181818184;20.28654090909091;16.91400909090909
3.600000000000005;17.715937323232325;19.760096262626263;18.287245025252524;19.120137424242422;17.911944191919194;20.653357904040405;17.256485707070706
3.6000000000000054;18.04185191919192;20.10619494949495;18.634901868686867;19.4660728030303;18.223820202020203;21.0201748989899;17.59896232323232
3.6999999999999993;18.69368111111111;20.45229363636364;19.330215555555554;19.812008181818182;18.847572222222222;21.753808888888887;18.283915555555556
3.700000000000005;19.347856555555556;20.808790505050506;20.000472777777777;20.167120303030302;19.47749911111111;22.47568644444444;18.967887777777776
3.7000000000000055;19.674944277777776;21.165287373737375;20.33560138888889;20.522232424242425;19.792462555555556;22.83662522222222;19.309873888888887
3.799999999999999;20.002032;21.87828111111111;20.67073;21.232456666666664;20.107426;23.197564;19.65186
3.8000000000000047;20.749606;22.234071083333333;21.449218636363636;21.58595475;20.818214363636365;24.043724272727275;20.43536136363636
3.800000000000005;20.998797333333332;22.589861055555556;21.70871484848485;21.939452833333334;21.05514381818182;24.3257776969697;20.696528484848482
3.8999999999999986;21.247988666666668;23.301441;21.96821106060606;22.646449;21.292073272727272;24.607831121212122;20.957695606060604
3.9000000000000004;21.49718;23.716173931818183;22.227707272727272;23.051182431818184;21.529002727272726;24.889884545454546;21.218862727272725
3.900000000000005;21.87131388888889;24.130906863636362;22.60746601010101;23.455915863636363;21.88369871212121;25.305575631313133;21.60668426767677
3.9000000000000052;22.245447777777777;24.545639795454544;22.987224747474748;23.860649295454547;22.238394696969696;25.721266717171716;21.99450580808081
4.0;22.993715555555557;24.960372727272727;23.746742222222224;24.26538272727273;22.947786666666666;26.55264888888889;22.77014888888889
4.000000000000005;23.77535686868687;25.788346363636364;24.532787020202022;25.06882191919192;23.687964696969694;27.43641308080808;23.58234580808081
4.1;24.556998181818184;26.616319999999998;25.31883181818182;25.87226111111111;24.428142727272725;28.320177272727275;24.394542727272725
4.100000000000005;25.378267424242424;27.050374090909088;26.141785353535354;26.295177424242425;25.200083585858586;29.247089747474746;25.256198585858584
4.100000000000006;25.652023838383837;27.48442818181818;26.4161031986532;26.71809373737374;25.457397205387206;29.55606057239057;25.543417205387204
4.199999999999999;25.925780252525254;28.352536363636364;26.690421043771043;27.563926363636366;25.714710824915823;29.865031397306396;25.830635824915824
4.200000000000001;26.199536666666667;28.6587665993266;26.96473888888889;27.860352154882158;25.972024444444443;30.17400222222222;26.117854444444443
4.200000000000005;27.06639924242424;28.964996835016834;27.823498535353536;28.15677794612795;26.794308585858584;31.15222111111111;27.013804494949493
4.2000000000000055;27.49983053030303;29.27122707070707;28.25287835858586;28.45320373737374;27.205450656565652;31.641330555555555;27.46177952020202
4.299999999999999;27.933261818181816;29.730572424242425;28.68225818181818;28.897842424242427;27.616592727272725;32.13044;27.909754545454543
4.300000000000001;28.252011348484846;30.18991777777778;28.997549818181817;29.342481111111113;27.918157606060603;32.49123816666667;28.24040962121212
