;lard/csv/margarinSpecimen_RawData_8.csv;lard/csv/margarinSpecimen_RawData_7.csv;lard/csv/margarinSpecimen_RawData_2.csv;lard/csv/margarinSpecimen_RawData_5.csv;lard/csv/margarinSpecimen_RawData_6.csv;lard/csv/margarinSpecimen_RawData_1.csv;lard/csv/margarinSpecimen_RawData_4.csv;lard/csv/margarinSpecimen_RawData_10.csv;lard/csv/margarinSpecimen_RawData_9.csv;lard/csv/margarinSpecimen_RawData_3.csv
41.098;0.12395;0.09873;0.20017;0.13589;0.10475666666666666;0.11985;0.17213;0.21391;0.25456500000000004;0.007719999999999999
41.099999999999994;0.12321666666666667;0.0980325;0.19993666666666665;0.13545000000000001;0.10396;0.12011833333333333;0.17316;0.21291;0.25681750000000003;0.00648
41.1;0.12248333333333333;0.097335;0.19970333333333332;0.13501000000000002;0.1055925;0.12038666666666667;0.17250833333333335;0.21191;0.25907;0.005726666666666666
41.10000000000004;0.12175;0.0966375;0.19946999999999998;0.13457000000000002;0.107225;0.120655;0.17185666666666666;0.21184999999999998;0.26036000000000004;0.004973333333333333
41.100000000000044;0.12101666666666666;0.09594;0.19912;0.13391000000000003;0.10804125;0.12092333333333333;0.171205;0.211835;0.26068250000000004;0.00422
41.108;0.12028333333333334;0.09454499999999999;0.19877;0.13325;0.1088575;0.12119166666666667;0.17055333333333333;0.21182;0.26100500000000004;0.0034666666666666665
41.108000000000004;0.11955;0.09315;0.19818333333333332;0.13394666666666666;0.10967375;0.12146;0.16990166666666667;0.211805;0.2613275;0.0027133333333333332
41.11;0.12263;0.09041333333333333;0.19759666666666667;0.13464333333333334;0.11049;0.12417666666666667;0.16925;0.21179;0.26165;0.00196
41.117999999999995;0.12571;0.08767666666666667;0.19701;0.13534;0.11268666666666667;0.12689333333333333;0.1691625;0.21159;0.26086666666666664;0.0006624999999999999
41.118;0.12879;0.08494;0.19798749999999998;0.1351375;0.11488333333333334;0.12961;0.169075;0.21139000000000002;0.26008333333333333;-0.0006350000000000001
41.12;0.13076333333333331;0.08368;0.198965;0.134935;0.11708;0.13202;0.1689875;0.21119000000000002;0.2593;-0.0019325000000000002
41.120000000000005;0.13273666666666667;0.08242;0.1999425;0.1347325;0.11882000000000001;0.13443;0.1689;0.21099;0.2588333333333333;-0.00323
41.128;0.13471;0.08116;0.20092;0.13453;0.12056;0.13684;0.167565;0.21262333333333333;0.2583666666666667;-0.00345
41.129999999999995;0.13588666666666666;0.08022499999999999;0.20280666666666666;0.13433333333333333;0.1223;0.13455;0.16623;0.21425666666666668;0.2579;-0.00367
41.13;0.13706333333333334;0.07929;0.20469333333333334;0.13413666666666668;0.124805;0.13226;0.166205;0.21589;0.2575175;-0.0012725000000000002
41.138;0.13824;0.07835500000000001;0.20658;0.13394;0.12731;0.12997;0.16618;0.21563333333333334;0.257135;0.0011249999999999997
41.138000000000005;0.137895;0.07742;0.20537666666666668;0.13351666666666667;0.12981499999999999;0.129695;0.166155;0.21537666666666666;0.2567525;0.003522499999999999
41.14;0.13755;0.07829666666666667;0.20417333333333335;0.13309333333333334;0.13232;0.12942;0.16613;0.21512;0.25637;0.00592
41.147999999999996;0.13720500000000002;0.07917333333333333;0.20297;0.13267;0.13227;0.129145;0.167485;0.21485666666666667;0.25745999999999997;0.008919999999999999
41.148;0.13686;0.08005;0.203078;0.13293750000000001;0.13222;0.12887;0.16884;0.21459333333333333;0.25855;0.01192
41.15;0.1355075;0.080495;0.203186;0.13320500000000002;0.13217;0.129115;0.170195;0.21433;0.25964;0.01492
41.150000000000006;0.13415500000000002;0.08094;0.203294;0.1334725;0.13058750000000002;0.12936;0.17155;0.213754;0.25970499999999996;0.01792
41.157999999999994;0.13280250000000002;0.081385;0.203402;0.13374;0.129005;0.129605;0.17056666666666667;0.213178;0.25977;0.019683333333333334
41.158;0.13145;0.08183;0.20351;0.1334425;0.1274225;0.12985;0.16958333333333334;0.21260199999999999;0.25983500000000004;0.021446666666666666
41.16;0.12974;0.08213333333333334;0.20245;0.133145;0.12584;0.13028333333333333;0.1686;0.212026;0.2599;0.02321
41.160000000000004;0.12803;0.08243666666666666;0.20139;0.1328475;0.12626333333333334;0.13071666666666665;0.16737;0.21145;0.258425;0.024475
41.168;0.12632;0.08274;0.20033;0.13255;0.12668666666666667;0.13115;0.16614;0.21094;0.25695;0.02574
41.169999999999995;0.126625;0.0834075;0.19808333333333333;0.13223333333333334;0.12711;0.13136499999999998;0.16491;0.21043;0.255475;0.027005
41.17;0.12693;0.084075;0.1958366666666667;0.13191666666666665;0.1277425;0.13157999999999997;0.16368;0.20992;0.254;0.02827
41.178;0.127235;0.0847425;0.19359;0.1316;0.12837500000000002;0.131795;0.1625275;0.21054;0.2533066666666667;0.0294475
41.178000000000004;0.12754;0.08541;0.1937575;0.131965;0.1290075;0.13201;0.161375;0.21116;0.2526133333333333;0.030625
41.18;0.128045;0.08627750000000001;0.19392500000000001;0.13233;0.12964;0.1333575;0.1602225;0.21178;0.25192;0.031802500000000004
41.18000000000001;0.12855;0.087145;0.1940925;0.132695;0.1293775;0.134705;0.15907;0.210025;0.25267249999999997;0.03298
41.187999999999995;0.129055;0.0880125;0.19426;0.13306;0.129115;0.1360525;0.15869333333333333;0.20827;0.253425;0.03332666666666667
41.188;0.12956;0.08888;0.19614333333333334;0.13361;0.1288525;0.1374;0.15831666666666666;0.206515;0.2541775;0.03367333333333333
41.19;0.13336;0.089675;0.19802666666666666;0.13416;0.12859;0.13488499999999998;0.15794;0.20476;0.25493;0.03402
41.198;0.13716;0.09047;0.19991;0.13471;0.129355;0.13237;0.15814;0.20417666666666667;0.254035;0.03271666666666667
41.199999999999996;0.137535;0.09083166666666666;0.199995;0.13432166666666667;0.13012;0.13311666666666666;0.15833999999999998;0.20359333333333332;0.25314;0.031413333333333335
41.2;0.13791;0.09119333333333333;0.20007999999999998;0.13393333333333332;0.1307125;0.13386333333333333;0.15854;0.20301;0.25281999999999993;0.03011
41.20000000000004;0.138285;0.091555;0.20016499999999998;0.133545;0.131305;0.13461;0.15892499999999998;0.203845;0.25249999999999995;0.02361
41.208;0.13941;0.09264;0.20042;0.13238;0.1317;0.13685;0.1591175;0.20412333333333332;0.2522866666666666;0.02036
41.209999999999994;0.1392575;0.09331;0.20012333333333332;0.13300666666666666;0.132095;0.14132;0.15931;0.20440166666666668;0.2520733333333333;0.01711
41.21;0.139105;0.09398000000000001;0.19982666666666668;0.13363333333333333;0.13249;0.14579;0.15959500000000001;0.20468;0.25186;0.01616
41.217999999999996;0.1389525;0.09465;0.19953;0.13426;0.13301333333333334;0.15026;0.15988000000000002;0.20607666666666666;0.25295;0.015210000000000001
41.218;0.1388;0.09532;0.1996075;0.13416333333333333;0.13353666666666666;0.15473;0.160165;0.20747333333333334;0.25404;0.01426
41.22;0.13947333333333334;0.09684666666666666;0.199685;0.13406666666666667;0.13406;0.15727333333333335;0.16045;0.20887;0.25513;0.01331
41.227999999999994;0.14014666666666667;0.09837333333333334;0.1997625;0.13397;0.13090333333333334;0.15981666666666666;0.1603775;0.20786749999999998;0.25634666666666667;0.013900000000000001
41.228;0.14082;0.0999;0.19984;0.133435;0.12774666666666668;0.16236;0.160305;0.206865;0.25756333333333337;0.01449
41.23;0.14221;0.10128333333333334;0.20085999999999998;0.13290000000000002;0.12459;0.16476666666666667;0.1602325;0.2058625;0.25878;0.01508
41.230000000000004;0.1436;0.10266666666666667;0.20188;0.132365;0.12108666666666668;0.16717333333333334;0.16016;0.20486;0.2582966666666667;0.01567
41.238;0.14499;0.10405;0.2029;0.13183;0.11758333333333333;0.16958;0.160595;0.20301;0.25781333333333334;0.0201
41.239999999999995;0.145935;0.1053425;0.20246333333333333;0.13051000000000001;0.11408;0.170265;0.16103;0.20115999999999998;0.25733;0.02453
41.24;0.14688;0.10663500000000001;0.20202666666666666;0.12919;0.1115025;0.17095;0.1608075;0.19931;0.257485;0.024614999999999998
41.248;0.147825;0.1079275;0.20159;0.12787;0.108925;0.171635;0.160585;0.1987833333333333;0.25764;0.0247
41.248000000000005;0.14877;0.10922;0.20018333333333332;0.12775333333333333;0.1063475;0.17232;0.16036250000000002;0.19825666666666666;0.257795;0.024785
41.25;0.14874333333333334;0.10968333333333333;0.19877666666666666;0.12763666666666668;0.10377;0.17029333333333332;0.16014;0.19773;0.25795;0.02487
41.257999999999996;0.14871666666666666;0.11014666666666667;0.19737;0.12752;0.10320333333333333;0.16826666666666668;0.1609825;0.19813;0.25947333333333333;0.02549
41.258;0.14869;0.11061;0.19648;0.1278475;0.10263666666666667;0.16624;0.161825;0.19852999999999998;0.26099666666666665;0.02611
41.26;0.15037999999999999;0.10992333333333333;0.19558999999999999;0.12817499999999998;0.10207;0.16326;0.1626675;0.19893;0.26252;0.02673
41.260000000000005;0.15207;0.10923666666666666;0.1947;0.1285025;0.10186333333333333;0.16028;0.16351;0.1999325;0.26345999999999997;0.02735
41.268;0.15376;0.10855;0.19381;0.12883;0.10165666666666666;0.1573;0.164555;0.200935;0.2644;0.033325
41.269999999999996;0.15555333333333335;0.10774666666666666;0.19273666666666667;0.12936666666666666;0.10145;0.15873666666666666;0.1656;0.2019375;0.26534;0.0393
41.27;0.15734666666666666;0.10694333333333333;0.19166333333333335;0.12990333333333334;0.10403;0.16017333333333333;0.1649775;0.20294;0.2635425;0.042217500000000005
41.278;0.15914;0.10614;0.19059;0.13044;0.10661;0.16161;0.164355;0.20229333333333335;0.261745;0.045135
41.279999999999994;0.160205;0.105;0.19121000000000002;0.12895333333333334;0.10919;0.1606025;0.1637325;0.20164666666666667;0.2599475;0.0480525
41.28;0.16127;0.10386000000000001;0.19183;0.12746666666666667;0.109635;0.159595;0.16311;0.201;0.25815;0.05097
41.288;0.162335;0.10272;0.19245;0.12598;0.11008;0.1585875;0.16385;0.19912666666666667;0.25842333333333334;0.051475
41.288000000000004;0.1634;0.10158;0.19437000000000001;0.1274075;0.110525;0.15758;0.16459000000000001;0.19725333333333334;0.25869666666666663;0.05198
41.29;0.1630275;0.1010475;0.19629000000000002;0.128835;0.11097;0.1578125;0.16533;0.19538;0.25897;0.052485000000000004
41.290000000000006;0.162655;0.100515;0.19821;0.1302625;0.1118325;0.158045;0.16607;0.19446;0.2581775;0.05299
41.297999999999995;0.1622825;0.0999825;0.20013;0.13169;0.11269499999999999;0.15827750000000002;0.16627333333333333;0.19354;0.257385;0.05385
41.298;0.16191;0.09945;0.20205;0.13313375;0.11355749999999999;0.15851;0.16647666666666666;0.19262;0.2565925;0.05471
41.3;0.16045666666666666;0.09964333333333333;0.20279166666666668;0.13457750000000002;0.11442;0.15756833333333334;0.16668;0.1917;0.2558;0.05557
41.300000000000004;0.15900333333333333;0.09983666666666667;0.20353333333333332;0.13602125;0.114465;0.1566266666666667;0.1684025;0.19078;0.2549175;0.055137500000000006
41.30000000000004;0.15755;0.10003000000000001;0.20427499999999998;0.137465;0.11451;0.15568500000000002;0.170125;0.191085;0.254035;0.054705000000000004
41.308;0.15319;0.10061;0.2065;0.14324;0.11455499999999999;0.15286;0.17127333333333333;0.19118666666666667;0.2531525;0.05441666666666667
41.309999999999995;0.1535475;0.099635;0.20839333333333332;0.14741666666666667;0.1146;0.1510675;0.17242166666666667;0.19128833333333334;0.25227;0.054128333333333334
41.31;0.15390500000000001;0.09866;0.21028666666666668;0.15159333333333333;0.11517999999999999;0.149275;0.17357;0.19139;0.251016;0.05384
41.318;0.1542625;0.09768500000000001;0.21218;0.15577;0.11575999999999999;0.1474825;0.17423333333333332;0.190555;0.24976199999999998;0.05446666666666666
41.318000000000005;0.15462;0.09671;0.21450750000000002;0.15592499999999998;0.11634;0.14569;0.17489666666666667;0.18972;0.248508;0.055093333333333334
41.31999999999999;0.1539925;0.09410500000000001;0.216835;0.15608;0.11692;0.14354999999999998;0.17556;0.188885;0.247254;0.05572
41.32;0.153365;0.0915;0.21916249999999998;0.156235;0.1175;0.14140999999999998;0.173905;0.18805;0.246;0.05534
41.327999999999996;0.1527375;0.088895;0.22149;0.15639;0.11783333333333333;0.13927;0.17225000000000001;0.18781;0.24528;0.054959999999999995
41.328;0.15211;0.08629;0.22371333333333332;0.15501666666666666;0.11816666666666666;0.13713;0.170595;0.18757;0.24456;0.05458
41.33;0.14887;0.081045;0.22593666666666667;0.15364333333333333;0.1185;0.13651000000000002;0.16894;0.18733;0.24384;0.0542
41.338;0.14563;0.0758;0.22816;0.15227;0.117505;0.13589;0.16528333333333334;0.18903333333333333;0.243525;0.05189
41.339999999999996;0.14399666666666666;0.07538333333333334;0.22691666666666666;0.15018333333333334;0.11651;0.13765666666666668;0.16162666666666667;0.19073666666666667;0.24321;0.04958
41.34;0.14236333333333334;0.07496666666666667;0.22567333333333334;0.14809666666666665;0.11899666666666667;0.13942333333333334;0.15797;0.19244;0.2439725;0.04727
41.348;0.14073;0.07455;0.22443;0.14601;0.12148333333333333;0.14119;0.15478999999999998;0.19647333333333333;0.244735;0.043145
41.349999999999994;0.14134249999999998;0.07541;0.22198666666666667;0.14259;0.12397;0.142175;0.15161;0.20050666666666667;0.2454975;0.03902
41.35;0.141955;0.07627;0.2195433333333333;0.13917000000000002;0.1246225;0.14316;0.15254;0.20454;0.24626;0.039035
41.358;0.1425675;0.07713;0.2171;0.13575;0.125275;0.14414500000000002;0.15347;0.20595333333333332;0.24741666666666667;0.03905
41.358000000000004;0.14318;0.07799;0.21524666666666667;0.13193;0.1259275;0.14513;0.15439999999999998;0.20736666666666667;0.24857333333333334;0.039064999999999996
41.36;0.14556;0.07906;0.21339333333333332;0.12811;0.12658;0.14492666666666668;0.15533;0.20878;0.24973;0.03908
41.367999999999995;0.14794000000000002;0.08012999999999999;0.21154;0.12429;0.12733333333333333;0.14472333333333334;0.1551925;0.2092675;0.2512;0.0416225
41.368;0.15032;0.0812;0.209865;0.122485;0.12808666666666668;0.14452;0.155055;0.209755;0.25267;0.044164999999999996
41.37;0.15156666666666668;0.08178333333333333;0.20819;0.12068;0.12884;0.14351;0.15491749999999999;0.2102425;0.25414;0.0467075
41.370000000000005;0.15281333333333333;0.08236666666666666;0.206515;0.118875;0.12869;0.14250000000000002;0.15478;0.21073;0.25245;0.04925
41.378;0.15406;0.08295;0.20484;0.11707;0.12854000000000002;0.14149;0.15575;0.21023333333333333;0.25076;0.055080000000000004
41.379999999999995;0.15228333333333333;0.0846175;0.20336666666666667;0.11743333333333333;0.12839;0.14037333333333335;0.15672;0.20973666666666668;0.24907;0.06091
41.38;0.15050666666666668;0.086285;0.2018933333333333;0.11779666666666666;0.1292175;0.13925666666666667;0.1585175;0.20924;0.24743;0.06063
41.388;0.14873;0.0879525;0.20042;0.11816;0.13004500000000002;0.13814;0.16031499999999999;0.20974333333333334;0.24579;0.06035
41.388000000000005;0.1487575;0.08962;0.19854333333333332;0.12193;0.1308725;0.1376225;0.1621125;0.21024666666666667;0.24415;0.06007
41.39;0.148785;0.09094000000000001;0.19666666666666666;0.1257;0.1317;0.137105;0.16391;0.21075;0.24251;0.05979
41.397999999999996;0.14881250000000001;0.09226;0.19479;0.12947;0.13178333333333334;0.1365875;0.1642075;0.20949333333333334;0.2447;0.0594
41.398;0.14884;0.09358;0.19548;0.13052625;0.1318666666666667;0.13607;0.164505;0.20823666666666665;0.24689;0.05901
41.4;0.14826999999999999;0.095275;0.19617;0.1315825;0.13195;0.13566;0.1648025;0.20698;0.24908;0.05862
41.400000000000006;0.1477;0.09697;0.19686;0.13263875;0.131585;0.13525;0.1651;0.204815;0.2506775;0.05823
41.40000000000004;0.14712999999999998;0.098665;0.19755;0.133695;0.13122;0.13484000000000002;0.167035;0.20265;0.25227499999999997;0.058855
41.407999999999994;0.146275;0.1012075;0.19893;0.13792;0.13097666666666666;0.134225;0.16768;0.2015675;0.25333999999999995;0.05906333333333333
41.408;0.14542;0.10375;0.20031;0.13946;0.13073333333333334;0.13361;0.168325;0.200485;0.254405;0.05927166666666667
41.41;0.14335333333333333;0.10542666666666667;0.20046333333333333;0.14100000000000001;0.13049;0.13428666666666667;0.16897;0.19940249999999998;0.25547;0.05948
41.410000000000004;0.14128666666666667;0.10710333333333333;0.20061666666666667;0.14254;0.12935333333333332;0.13496333333333335;0.17046250000000002;0.19832;0.25704499999999997;0.05971
41.418;0.13922;0.10878;0.20077;0.14408;0.12821666666666667;0.13564;0.17195500000000002;0.19499;0.25861999999999996;0.05994
41.419999999999995;0.13775;0.10930000000000001;0.20127666666666666;0.14584666666666668;0.12708;0.1353875;0.1734475;0.19166;0.260195;0.06017
41.42;0.13628;0.10982;0.20178333333333334;0.14761333333333335;0.1267975;0.135135;0.17494;0.18833;0.26177;0.0604
41.428;0.13480999999999999;0.11034;0.20229;0.14938;0.126515;0.13488250000000002;0.1755275;0.18741333333333332;0.2612333333333333;0.059250000000000004
41.428000000000004;0.13334;0.11086;0.203025;0.14985;0.1262325;0.13463;0.17611500000000002;0.18649666666666667;0.2606966666666667;0.0581
41.43;0.1316175;0.112;0.20376;0.15032;0.12595;0.13516;0.1767025;0.18558;0.26016;0.05695
41.43000000000001;0.12989499999999998;0.11313999999999999;0.20449499999999998;0.15079;0.1265525;0.13569;0.17729;0.1866275;0.2590025;0.0558
41.437999999999995;0.1281725;0.11427999999999999;0.20523;0.15126;0.12715500000000002;0.13622;0.17985333333333334;0.18767499999999998;0.257845;0.05441666666666667
41.438;0.12645;0.11542;0.20561333333333334;0.14887;0.1277575;0.13675;0.18241666666666667;0.1887225;0.25668749999999996;0.053033333333333335
41.44;0.12822;0.11843999999999999;0.20599666666666666;0.14648;0.12836;0.14025500000000002;0.18498;0.18977;0.25553;0.05165
41.448;0.12999;0.12146;0.20638;0.14409;0.1254;0.14376;0.18746666666666667;0.19292333333333334;0.25497000000000003;0.04982
41.449999999999996;0.1296;0.11832666666666666;0.20500666666666667;0.14026;0.12244;0.14477333333333334;0.18995333333333334;0.19607666666666665;0.25441;0.04799
41.45;0.12921;0.11519333333333334;0.20363333333333333;0.13643;0.1228575;0.14578666666666668;0.19244;0.19923;0.2532725;0.04616
41.458;0.12882;0.11206;0.20226;0.1326;0.123275;0.1468;0.189555;0.20101;0.252135;0.048465
41.459999999999994;0.13017499999999999;0.10835750000000001;0.20246;0.13066333333333333;0.1236925;0.14684750000000002;0.18667;0.20279;0.2509975;0.05077
41.46;0.13152999999999998;0.104655;0.20266;0.12872666666666668;0.12411;0.146895;0.1845825;0.20457;0.24986;0.053095
41.467999999999996;0.132885;0.1009525;0.20286;0.12679;0.12624;0.1469425;0.18249500000000002;0.20480333333333334;0.25126333333333334;0.05542
41.468;0.13424;0.09725;0.2039375;0.12607333333333334;0.12837;0.14699;0.1804075;0.20503666666666667;0.2526666666666667;0.057745
41.47;0.13748333333333332;0.09526333333333334;0.205015;0.12535666666666667;0.1305;0.14501;0.17832;0.20527;0.25407;0.06007
41.477999999999994;0.14072666666666667;0.09327666666666666;0.2060925;0.12464;0.13149666666666668;0.14303000000000002;0.1773;0.2051475;0.25428;0.062064999999999995
41.478;0.14397;0.09129;0.20717;0.1221125;0.13249333333333332;0.14105;0.17628;0.205025;0.25449;0.06406
41.48;0.14715999999999999;0.09122;0.21034333333333333;0.119585;0.13349;0.13943666666666668;0.17526;0.2049025;0.2547;0.066055
41.480000000000004;0.15035;0.09115;0.21351666666666666;0.11705750000000001;0.13438333333333333;0.13782333333333333;0.17424;0.20478;0.2535533333333333;0.06805
41.488;0.15354;0.09108;0.21669;0.11453;0.13527666666666668;0.13621;0.17356;0.20473333333333332;0.25240666666666667;0.06859499999999999
41.489999999999995;0.1536125;0.0907475;0.21890666666666667;0.11504;0.13617;0.134245;0.17288;0.20468666666666666;0.25126;0.06914
41.49;0.15368500000000002;0.090415;0.22112333333333334;0.11555;0.1339575;0.13228;0.17250500000000002;0.20464;0.251115;0.068465
41.498;0.1537575;0.0900825;0.22334;0.11606;0.131745;0.130315;0.17213;0.20488333333333333;0.25097;0.06778999999999999
41.498000000000005;0.15383;0.08975;0.22207375000000001;0.11697625;0.1295325;0.12835;0.171755;0.20512666666666665;0.250825;0.067115
41.5;0.15377166666666667;0.09045833333333334;0.2208075;0.1178925;0.12732;0.127845;0.17138;0.20537;0.25068;0.06644
41.500000000000036;0.1537133333333333;0.09116666666666666;0.21954125;0.11880874999999999;0.1264175;0.12733999999999998;0.1712525;0.20600000000000002;0.25082000000000004;0.06732250000000001
41.50000000000004;0.15365499999999999;0.091875;0.218275;0.119725;0.125515;0.12683499999999998;0.171125;0.20615750000000002;0.25096;0.068205
41.507999999999996;0.1535675;0.0929375;0.21321;0.12339;0.12491333333333332;0.12607749999999998;0.17106125;0.20631500000000003;0.25105333333333335;0.06864625
41.508;0.15348;0.094;0.2107725;0.123665;0.12431166666666667;0.12532;0.1709975;0.2064725;0.2511466666666667;0.0690875
41.51;0.15179666666666666;0.09501;0.208335;0.12394;0.12371;0.12489666666666666;0.17093375;0.20663;0.25124;0.06952875
41.510000000000005;0.15011333333333335;0.09602000000000001;0.2058975;0.124215;0.12362666666666666;0.12447333333333332;0.17087;0.20662250000000001;0.25160333333333335;0.06997
41.518;0.14843;0.09703;0.20346;0.12449;0.12354333333333334;0.12405;0.171895;0.206615;0.25196666666666667;0.072145
41.519999999999996;0.14806666666666668;0.09805;0.20365333333333333;0.12257666666666667;0.12346;0.1278;0.17292;0.2066075;0.25233;0.07432
41.52;0.14770333333333333;0.09907;0.20384666666666668;0.12066333333333333;0.12287333333333333;0.13155;0.1733225;0.2066;0.253205;0.07718749999999999
41.528;0.14734;0.10009;0.20404;0.11875;0.12228666666666667;0.1353;0.173725;0.20603666666666667;0.25408;0.080055
41.529999999999994;0.14683000000000002;0.09978;0.20428;0.11757;0.1217;0.1383975;0.1741275;0.20547333333333334;0.254955;0.08292250000000001
41.53;0.14632;0.09947;0.20452;0.11639000000000001;0.1203425;0.14149499999999998;0.17453;0.20491;0.25583;0.08579
41.538;0.14581;0.09916;0.20476;0.11521;0.11898500000000001;0.14459249999999998;0.1723525;0.20429666666666668;0.25572;0.08751250000000001
41.538000000000004;0.1453;0.09885;0.20392;0.115735;0.1176275;0.14769;0.170175;0.20368333333333333;0.25561;0.08923500000000001
41.54;0.14481;0.0976025;0.20307999999999998;0.11626;0.11627;0.14944;0.1679975;0.20307;0.2555;0.0909575
41.540000000000006;0.14432;0.096355;0.20224;0.116785;0.1153;0.15119;0.16582;0.202904;0.2540225;0.09268
41.547999999999995;0.14383;0.0951075;0.2014;0.11731;0.11433;0.15294;0.16493;0.202738;0.252545;0.09286666666666667
41.548;0.14334;0.09386;0.20056;0.11911;0.11336;0.15469;0.16404;0.202572;0.2510675;0.09305333333333334
41.55;0.14443;0.09358666666666667;0.20418999999999998;0.12090999999999999;0.11239;0.15585;0.16315;0.202406;0.24959;0.09324
41.550000000000004;0.14551999999999998;0.09331333333333333;0.20782;0.12271;0.11288333333333334;0.15701;0.163295;0.20224;0.24978333333333333;0.0911775
41.558;0.14661;0.09304;0.21145;0.12451;0.11337666666666667;0.15817;0.16343999999999997;0.20200666666666667;0.24997666666666668;0.089115
41.559999999999995;0.1487625;0.0934675;0.21218333333333333;0.12719666666666665;0.11387;0.15692;0.16358499999999998;0.20177333333333333;0.25017;0.0870525
41.56;0.150915;0.093895;0.21291666666666667;0.12988333333333332;0.11516;0.15567;0.16373;0.20154;0.251174;0.08499
41.568;0.1530675;0.0943225;0.21365;0.13257;0.11645;0.15442;0.16717666666666667;0.20024999999999998;0.252178;0.08399
41.568000000000005;0.15522;0.09475;0.211685;0.132975;0.11774;0.15317;0.17062333333333332;0.19896;0.25318199999999996;0.08299
41.56999999999999;0.157015;0.0958775;0.20972000000000002;0.13338;0.11903;0.15226;0.17407;0.19767;0.25418599999999997;0.08199
41.57;0.15881;0.09700500000000001;0.207755;0.133785;0.12032;0.15134999999999998;0.17723250000000002;0.19638;0.25519;0.0796625
41.577999999999996;0.160605;0.0981325;0.20579;0.13419;0.12152;0.15044;0.180395;0.19499333333333332;0.25720666666666664;0.07733499999999999
41.578;0.1624;0.09926;0.20501333333333333;0.13601333333333335;0.12272;0.14953;0.18355749999999998;0.19360666666666668;0.25922333333333336;0.07500749999999999
41.58;0.16347499999999998;0.09898;0.20423666666666668;0.13783666666666666;0.12392;0.150225;0.18672;0.19222;0.26124;0.07268
41.588;0.16455;0.0987;0.20346;0.13966;0.122835;0.15092;0.18940333333333334;0.19303333333333333;0.26012500000000005;0.07088666666666667
41.589999999999996;0.16365333333333335;0.09949;0.20498666666666668;0.14252333333333334;0.12175;0.15105333333333335;0.19208666666666666;0.19384666666666667;0.25901;0.06909333333333333
41.59;0.16275666666666666;0.10028;0.20651333333333333;0.14538666666666666;0.12164;0.15118666666666666;0.19477;0.19466;0.258265;0.0673
41.598;0.16186;0.10107;0.20804;0.14825;0.12153;0.15132;0.19630999999999998;0.19497;0.25751999999999997;0.070805
41.599999999999994;0.16173;0.10195749999999999;0.20933166666666667;0.14866166666666666;0.12142;0.14982833333333334;0.19785;0.19528;0.256775;0.07431
41.6;0.1616;0.10284499999999999;0.21062333333333336;0.1490733333333333;0.1198675;0.14833666666666667;0.197905;0.19559;0.25603;0.07431833333333333
41.60000000000004;0.16147;0.10373249999999999;0.21191500000000002;0.14948499999999998;0.118315;0.146845;0.19796;0.194135;0.255175;0.07432666666666667
41.600000000000044;0.16134;0.10461999999999999;0.2138525;0.15010249999999997;0.11753875;0.14535333333333333;0.198015;0.19377125;0.25496125;0.074335
41.608;0.16121;0.10639499999999999;0.21579;0.15072;0.1167625;0.14386166666666667;0.19807;0.1934075;0.2547475;0.07434333333333333
41.608000000000004;0.16108;0.10817;0.21678666666666668;0.14929333333333333;0.11598625000000001;0.14237;0.198125;0.19304375;0.25453375;0.07435166666666666
41.61;0.16121333333333335;0.10917;0.21778333333333333;0.14786666666666665;0.11521;0.14246333333333333;0.19818;0.19268;0.25432;0.07436
41.617999999999995;0.16134666666666667;0.11017;0.21878;0.14644;0.11559;0.14255666666666666;0.1973425;0.18993;0.25239333333333336;0.07216499999999999
41.618;0.16148;0.11117;0.2179175;0.14472;0.11597;0.14265;0.19650499999999999;0.18718;0.25046666666666667;0.06997
41.62;0.15941333333333335;0.11088333333333333;0.217055;0.143;0.11635;0.14514666666666667;0.1956675;0.18443;0.24854;0.067775
41.620000000000005;0.15734666666666666;0.11059666666666668;0.2161925;0.14128;0.11633333333333333;0.14764333333333332;0.19483;0.18168;0.2487;0.06558
41.628;0.15528;0.11031;0.21533;0.13956;0.11631666666666667;0.15014;0.191835;0.18362;0.24886;0.064525
41.629999999999995;0.15260333333333334;0.11075750000000001;0.21451;0.13714666666666667;0.1163;0.14948666666666666;0.18884;0.18556;0.24902;0.06347
41.63;0.14992666666666665;0.111205;0.21369;0.13473333333333332;0.1157625;0.14883333333333335;0.1870075;0.1875;0.25072;0.0648225
41.638;0.14725;0.1116525;0.21287;0.13232;0.115225;0.14818;0.185175;0.18928666666666666;0.25242;0.066175
41.638000000000005;0.146475;0.1121;0.21020666666666668;0.13082;0.1146875;0.1470625;0.18334250000000002;0.19107333333333335;0.25412;0.06752749999999999
41.64;0.1457;0.11325;0.20754333333333333;0.12932;0.11415;0.145945;0.18151;0.19286;0.25582;0.06888
41.647999999999996;0.144925;0.1144;0.20488;0.12782;0.11527666666666667;0.1448275;0.1816125;0.19162333333333334;0.2584066666666667;0.0692875
41.648;0.14415;0.11555;0.20377;0.1284975;0.11640333333333333;0.14371;0.18171500000000002;0.19038666666666668;0.2609933333333333;0.06969500000000001
41.65;0.1452425;0.1146275;0.20266;0.12917499999999998;0.11753;0.144245;0.1818175;0.18915;0.26358;0.0701025
41.650000000000006;0.146335;0.113705;0.20155;0.1298525;0.1198475;0.14478000000000002;0.18192;0.18862800000000002;0.26565249999999996;0.07051
